"time","open","high","low","close","MA1","MA2","MA3"
1603922400,"1,17452","1,17535","1,17446","1,17485","1,18048955","1,175254","1,17487375"
1603926000,"1,17485","1,17491","1,17442","1,17483","1,1805057","1,1751105","1,17484375"
1603929600,"1,17483","1,17565","1,17438","1,17515","1,18052195","1,1749705","1,17484875"
1603933200,"1,17515","1,17588","1,17478","1,17569","1,180542","1,1748345","1,1749275"
1603936800,"1,17569","1,17582","1,17474","1,17477","1,1805564","1,174733","1,17488875"
1603940400,"1,17477","1,17531","1,17441","1,17523","1,1805732","1,174641","1,1749575"
1603944000,"1,17523","1,17552","1,1751","1,17527","1,1805929","1,1745805","1,17503875"
1603947600,"1,17527","1,17549","1,17491","1,17548","1,18061145","1,174612","1,17515875"
1603951200,"1,17548","1,17575","1,17509","1,17548","1,1806325","1,1746955","1,1752375"
1603954800,"1,17548","1,17554","1,17352","1,17362","1,18064285","1,1746945","1,17508625"
1603958400,"1,17362","1,17402","1,17245","1,17292","1,1806457","1,174707","1,1748075"
1603962000,"1,17292","1,17385","1,17237","1,17257","1,18065085","1,174664","1,1744175"
1603965600,"1,17257","1,17282","1,1715","1,17173","1,1806522","1,1745865","1,1740375"
1603969200,"1,17173","1,17208","1,1702","1,1704","1,18065095","1,174353","1,17343375"
1603972800,"1,1704","1,17173","1,1695","1,17041","1,18065025","1,174118","1,17282625"
1603976400,"1,17041","1,17146","1,16795","1,16924","1,18064015","1,173827","1,17204625"
1603980000,"1,16924","1,17003","1,16745","1,16838","1,1806298","1,173492","1,17115875"
1603983600,"1,16838","1,16847","1,1655","1,16572","1,1805973","1,173044","1,17017125"
1603987200,"1,16572","1,16656","1,16564","1,16606","1,1805588","1,172616","1,16931375"
1603990800,"1,16606","1,16616","1,16502","1,16579","1,1805097","1,1721795","1,16846625"
1603994400,"1,16579","1,16745","1,16575","1,16704","1,18046155","1,171789","1,16788"
1603998000,"1,16704","1,16783","1,167","1,16742","1,18040545","1,1714185","1,1675075"
1604001600,"1,16742","1,1677","1,16708","1,16729","1,18035325","1,1710255","1,1671175"
1604005200,"1,16729","1,16753","1,16691","1,16741","1,1802988","1,1706115","1,16688875"
1604008800,"1,16741","1,16742","1,16681","1,16696","1,1802425","1,170221","1,16671125"
1604012400,"1,16696","1,1679","1,1669","1,16783","1,18018765","1,169851","1,166975"
1604016000,"1,16783","1,16783","1,16687","1,16744","1,1801339","1,1694595","1,1671475"
1604019600,"1,16744","1,16851","1,16725","1,16843","1,18008585","1,169107","1,1674775"
1604023200,"1,16843","1,16899","1,16814","1,16859","1,1800453","1,1687625","1,16767125"
1604026800,"1,16859","1,16946","1,16851","1,16906","1,18000555","1,1685345","1,16787625"
1604030400,"1,16906","1,16914","1,16812","1,16817","1,17996175","1,168297","1,16798625"
1604034000,"1,16817","1,16835","1,1675","1,16808","1,1799186","1,1680725","1,16807"
1604037600,"1,16808","1,16844","1,16757","1,16783","1,17987375","1,1678775","1,16817875"
1604041200,"1,16783","1,16837","1,16649","1,16766","1,17982785","1,1677405","1,1681575"
1604044800,"1,16766","1,16837","1,16603","1,16686","1,1797747","1,167563","1,168085"
1604048400,"1,16686","1,16829","1,16686","1,16733","1,179728","1,1674675","1,1679475"
1604052000,"1,16733","1,16758","1,16646","1,16729","1,1796801","1,167413","1,167785"
1604055600,"1,16729","1,16775","1,16645","1,16724","1,1796282","1,167489","1,1675575"
1604059200,"1,16724","1,17043","1,16704","1,16994","1,17958935","1,167683","1,16777875"
1604062800,"1,16994","1,17028","1,16772","1,16869","1,1795441","1,167828","1,167855"
1604066400,"1,16869","1,16896","1,16756","1,16779","1,17949945","1,1678655","1,16785"
1604070000,"1,16779","1,16882","1,16421","1,16467","1,17943445","1,167728","1,16747625"
1604073600,"1,16467","1,16569","1,16442","1,16509","1,1793689","1,167618","1,167255"
1604077200,"1,16509","1,16513","1,164","1,16458","1,1792887","1,1674765","1,16691125"
1604080800,"1,16458","1,16479","1,16423","1,16441","1,179204","1,167349","1,16655125"
1604084400,"1,16441","1,16509","1,16439","1,16462","1,17912425","1,1671885","1,16622375"
1604088000,"1,16462","1,16488","1,16418","1,1645","1,17904235","1,1670415","1,16554375"
1604268000,"1,1647","1,16482","1,16432","1,16438","1,1789544","1,166839","1,165005"
1604271600,"1,16438","1,16459","1,16385","1,16417","1,17886005","1,166618","1,1645525"
1604275200,"1,16417","1,16465","1,16377","1,16417","1,1787693","1,1663735","1,16449"
1604278800,"1,16417","1,16486","1,16399","1,16418","1,17867695","1,166174","1,16437625"
1604282400,"1,16418","1,16471","1,16391","1,16441","1,1785831","1,1659905","1,164355"
1604286000,"1,16441","1,16443","1,16394","1,16406","1,1784898","1,165802","1,16431125"
1604289600,"1,16406","1,16406","1,163","1,1631","1,1783931","1,165574","1,16412125"
1604293200,"1,1631","1,16394","1,16309","1,16373","1,1783011","1,1654175","1,164025"
1604296800,"1,16373","1,16432","1,16337","1,16432","1,17821135","1,165267","1,1640175"
1604300400,"1,16432","1,16436","1,16272","1,16301","1,17811235","1,165053","1,1638725"
1604304000,"1,16301","1,16362","1,16222","1,16332","1,17801445","1,164857","1,16376625"
1604307600,"1,16332","1,16492","1,1632","1,16402","1,17791785","1,164561","1,16374625"
1604311200,"1,16402","1,16511","1,1638","1,16479","1,17782405","1,164366","1,16379375"
1604314800,"1,16479","1,16558","1,16446","1,16513","1,17773075","1,164233","1,1639275"
1604318400,"1,16513","1,16546","1,16427","1,16459","1,17763025","1,164229","1,16411375"
1604322000,"1,16459","1,16526","1,16363","1,16372","1,177525","1,1641605","1,1641125"
1604325600,"1,16372","1,16386","1,16293","1,16323","1,17741825","1,164093","1,16397625"
1604329200,"1,16323","1,16383","1,16252","1,16357","1,1773085","1,164051","1,16404625"
1604332800,"1,16357","1,16407","1,16283","1,16333","1,17719145","1,1639865","1,1640475"
1604336400,"1,16333","1,16345","1,16239","1,16276","1,17707995","1,1638995","1,16389"
1604340000,"1,16276","1,16286","1,16227","1,16245","1,1769698","1,163803","1,1635975"
1604343600,"1,16245","1,16325","1,16237","1,16309","1,17685575","1,163749","1,1633425"
1604347200,"1,16309","1,16411","1,16304","1,16378","1,17674945","1,1637295","1,16324125"
1604350800,"1,16378","1,1641","1,16367","1,1641","1,1766386","1,1637255","1,16328875"
1604354400,"1,1641","1,1641","1,16309","1,16393","1,17652795","1,1637015","1,16337625"
1604358000,"1,16393","1,16423","1,16392","1,16406","1,17641135","1,1637015","1,1634375"
1604361600,"1,16406","1,16456","1,16373","1,16424","1,17629795","1,1637585","1,16355125"
1604365200,"1,16424","1,16512","1,16411","1,16499","1,17618615","1,1638215","1,16383"
1604368800,"1,16499","1,16521","1,16477","1,16511","1,1760782","1,163861","1,1641625"
1604372400,"1,16511","1,16547","1,16473","1,16516","1,17597335","1,1639685","1,16442125"
1604376000,"1,16516","1,16545","1,16491","1,16496","1,1758686","1,1640505","1,16456875"
1604379600,"1,16496","1,16596","1,16493","1,1655","1,17576785","1,1641245","1,16474375"
1604383200,"1,1655","1,16659","1,16534","1,16606","1,1756683","1,164188","1,16501"
1604386800,"1,16606","1,16727","1,16582","1,16714","1,17557425","1,1642885","1,165395"
1604390400,"1,16714","1,16887","1,16666","1,16837","1,17549025","1,1644775","1,16591125"
1604394000,"1,16837","1,16977","1,16786","1,16967","1,1754157","1,164775","1,16649625"
1604397600,"1,16967","1,16985","1,16918","1,16974","1,17534185","1,1651005","1,167075"
1604401200,"1,16974","1,17181","1,16957","1,17069","1,17527415","1,1654565","1,16776625"
1604404800,"1,17069","1,17117","1,16987","1,16994","1,1752028","1,165787","1,16838875"
1604408400,"1,16994","1,17135","1,16993","1,17045","1,17513265","1,1661715","1,1690075"
1604412000,"1,17045","1,17222","1,17025","1,17115","1,1750643","1,1666065","1,16964375"
1604415600,"1,17115","1,17353","1,17114","1,17295","1,17500485","1,1670995","1,17037"
1604419200,"1,17295","1,174","1,17211","1,17236","1,174936","1,1675285","1,17086875"
1604422800,"1,17236","1,17292","1,17083","1,17096","1,17486855","1,1678715","1,17103"
1604426400,"1,17096","1,17129","1,16996","1,16998","1,17480205","1,168174","1,17106"
1604430000,"1,16998","1,17058","1,16987","1,1705","1,17474","1,168496","1,17103625"
1604433600,"1,1705","1,17059","1,16956","1,17024","1,17467905","1,168796","1,17107375"
1604437200,"1,17024","1,17227","1,17011","1,17112","1,17462155","1,1691025","1,1711575"
1604440800,"1,17112","1,17274","1,17112","1,17271","1,17457365","1,1694825","1,1713525"
1604444400,"1,17271","1,17641","1,17243","1,17619","1,17454025","1,170034","1,1717575"
1604448000,"1,17619","1,1771","1,16885","1,16895","1,17447345","1,1702335","1,17133125"
1604451600,"1,16895","1,17265","1,16743","1,16837","1,17440425","1,170377","1,1710075"
1604455200,"1,16837","1,1686","1,16025","1,16192","1,1743041","1,17017","1,17"
1604458800,"1,16192","1,16651","1,16156","1,16446","1,17421695","1,170036","1,169245"
1604462400,"1,16446","1,16764","1,16313","1,16541","1,1741347","1,169888","1,16864125"
1604466000,"1,16541","1,1682","1,16488","1,16588","1,17405525","1,1696985","1,16798625"
1604469600,"1,16588","1,16659","1,16362","1,16444","1,1739676","1,1694335","1,1669525"
1604473200,"1,16444","1,16616","1,16281","1,1661","1,17388675","1,169204","1,16569125"
1604476800,"1,1661","1,16955","1,16541","1,1668","1,17381345","1,169047","1,1654225"
1604480400,"1,1668","1,16898","1,16631","1,16756","1,1737514","1,1689025","1,16532125"
1604484000,"1,16756","1,16972","1,16722","1,16931","1,17369595","1,1688105","1,166245"
1604487600,"1,16931","1,171","1,16883","1,17073","1,17364765","1,1686995","1,16702875"
1604491200,"1,17073","1,17457","1,16974","1,1719","1,17360685","1,1686765","1,16784"
1604494800,"1,1719","1,17286","1,17018","1,17107","1,1735613","1,168682","1,16848875"
1604498400,"1,17107","1,17167","1,16803","1,17084","1,1735136","1,168725","1,16928875"
1604502000,"1,17084","1,17199","1,1702","1,17081","1,1734682","1,1687405","1,1698775"
1604505600,"1,17081","1,17343","1,16978","1,17294","1,1734186","1,1688755","1,170645"
1604509200,"1,17294","1,17295","1,17117","1,1715","1,1733568","1,1688945","1,1711375"
1604512800,"1,1715","1,17217","1,17101","1,17189","1,17329305","1,1688535","1,17146"
1604516400,"1,17189","1,17259","1,17129","1,17249","1,1732316","1,1686685","1,17168"
1604520000,"1,17249","1,17285","1,17156","1,17157","1,17316695","1,1687995","1,17163875"
1604523600,"1,17157","1,1727","1,17153","1,17211","1,17310095","1,1689865","1,17176875"
1604527200,"1,17211","1,17293","1,17149","1,17206","1,17304175","1,1694935","1,17192125"
1604530800,"1,17206","1,17377","1,17206","1,17322","1,17299015","1,1699315","1,1722225"
1604534400,"1,17322","1,17394","1,17287","1,17294","1,1729334","1,170308","1,1722225"
1604538000,"1,17294","1,17321","1,17184","1,17214","1,1728725","1,170621","1,1723025"
1604541600,"1,17214","1,17342","1,17108","1,17331","1,1728113","1,1710645","1,17248"
1604545200,"1,17331","1,17397","1,17275","1,17352","1,1727496","1,1714355","1,17260875"
1604548800,"1,17352","1,17421","1,17343","1,17382","1,1726874","1,1717865","1,17289"
1604552400,"1,17382","1,17443","1,17337","1,17361","1,1726268","1,172089","1,1730775"
1604556000,"1,17361","1,17427","1,17344","1,17352","1,17256655","1,1722995","1,17326"
1604559600,"1,17352","1,17488","1,17277","1,17457","1,1725185","1,1724915","1,17342875"
1604563200,"1,17457","1,17699","1,17399","1,17629","1,17247595","1,172711","1,1738475"
1604566800,"1,17629","1,18025","1,17553","1,17944","1,17245095","1,1731295","1,17476"
1604570400,"1,17944","1,18114","1,1789","1,18113","1,17243675","1,173644","1,1757375"
1604574000,"1,18113","1,18146","1,18","1,18101","1,17242365","1,174154","1,17667375"
1604577600,"1,18101","1,18467","1,18055","1,1845","1,1724293","1,174732","1,17800875"
1604581200,"1,1845","1,18598","1,18311","1,18392","1,17243245","1,175353","1,1792975"
1604584800,"1,18392","1,18399","1,18185","1,18278","1,1724307","1,1758975","1,180455"
1604588400,"1,18278","1,18332","1,18011","1,18248","1,172426","1,176397","1,18144375"
1604592000,"1,18248","1,18319","1,1805","1,18083","1,1724136","1,17686","1,18201125"
1604595600,"1,18083","1,18097","1,17914","1,18032","1,17240615","1,1772705","1,18212125"
1604599200,"1,18032","1,1816","1,17952","1,18112","1,1724067","1,1777235","1,18212"
1604602800,"1,18112","1,18397","1,18073","1,18386","1,1724143","1,1782555","1,18247625"
1604606400,"1,18386","1,18443","1,18108","1,18262","1,1724167","1,1787395","1,18224125"
1604610000,"1,18262","1,18347","1,18208","1,18211","1,17242055","1,179238","1,182015"
1604613600,"1,18211","1,18342","1,18211","1,18215","1,17242275","1,17968","1,18193625"
1604617200,"1,18215","1,18471","1,18083","1,18171","1,17242505","1,1800895","1,18184"
1604620800,"1,18171","1,18318","1,18042","1,1805","1,17241985","1,1804235","1,18179875"
1604624400,"1,1805","1,18142","1,17953","1,1812","1,1724138","1,180803","1,18190875"
1604628000,"1,1812","1,18268","1,18075","1,18242","1,17241795","1,181248","1,18207125"
1604631600,"1,18242","1,18335","1,18201","1,18243","1,17242365","1,181641","1,1818925"
1604635200,"1,18243","1,18268","1,18188","1,18191","1,1724297","1,181922","1,18180375"
1604638800,"1,18191","1,18271","1,1814","1,18144","1,17243265","1,182022","1,18172"
1604642400,"1,18144","1,18315","1,18131","1,18296","1,1724428","1,1821135","1,18182125"
1604646000,"1,18296","1,18407","1,18274","1,18404","1,1724593","1,182265","1,1821125"
1604649600,"1,18404","1,18534","1,1833","1,18432","1,17247635","1,182256","1,18259"
1604653200,"1,18432","1,18536","1,18255","1,18531","1,1724925","1,1823255","1,18310375"
1604656800,"1,18531","1,18754","1,18466","1,18659","1,17251625","1,182516","1,183625"
1604660400,"1,18659","1,18805","1,18659","1,18775","1,17254355","1,1827795","1,18429"
1604664000,"1,18775","1,18844","1,1862","1,1875","1,17257075","1,183113","1,18498875"
1604667600,"1,1875","1,18904","1,18655","1,18891","1,17260305","1,1835425","1,1859225"
1604671200,"1,18891","1,18909","1,18511","1,18613","1,17261695","1,183793","1,18631875"
1604674800,"1,18613","1,18847","1,18588","1,18728","1,17263745","1,183964","1,18672375"
1604678400,"1,18728","1,18903","1,1871","1,18853","1,1726709","1,1842595","1,18725"
1604682000,"1,18853","1,18902","1,18772","1,1881","1,17270665","1,184559","1,18759875"
1604685600,"1,1881","1,18853","1,18788","1,18824","1,1727434","1,1848635","1,187805"
1604689200,"1,18824","1,18866","1,18802","1,18817","1,17277705","1,1851865","1,1878575"
1604692800,"1,18817","1,18829","1,1876","1,18787","1,17280445","1,185555","1,18790375"
1604696400,"1,18787","1,18818","1,18716","1,18731","1,17282745","1,1858605","1,18770375"
1604872800,"1,18898","1,18898","1,18857","1,18874","1,17285375","1,1861765","1,18803"
1604876400,"1,18874","1,1895","1,18836","1,18925","1,1728879","1,1865175","1,18827625"
1604880000,"1,18925","1,18932","1,18786","1,18861","1,1729141","1,1868525","1,18828625"
1604883600,"1,18861","1,18953","1,18826","1,18881","1,1729436","1,187221","1,188375"
1604887200,"1,18881","1,18931","1,1887","1,18905","1,1729762","1,1875255","1,18847625"
1604890800,"1,18905","1,18918","1,18874","1,18915","1,17301585","1,187781","1,18859875"
1604894400,"1,18915","1,18943","1,18865","1,18869","1,1730548","1,1879995","1,18870125"
1604898000,"1,18869","1,18958","1,18799","1,18807","1,1730978","1,1881375","1,18879625"
1604901600,"1,18807","1,18933","1,18806","1,18926","1,17315045","1,188271","1,18886125"
1604905200,"1,18926","1,18984","1,18813","1,18887","1,1732047","1,188327","1,18881375"
1604908800,"1,18887","1,18963","1,18648","1,18716","1,1732497","1,18831","1,1886325"
1604912400,"1,18716","1,18852","1,18665","1,18738","1,1732971","1,1882335","1,18845375"
1604916000,"1,18738","1,18803","1,18699","1,188","1,17334705","1,188327","1,1883225"
1604919600,"1,188","1,18999","1,186","1,18865","1,17340125","1,1883955","1,18826"
1604923200,"1,18865","1,18998","1,18708","1,1894","1,17345975","1,188439","1,18834875"
1604926800,"1,1894","1,19068","1,18716","1,1893","1,1735165","1,188499","1,1885025"
1604930400,"1,1893","1,19201","1,18615","1,18624","1,17355565","1,188399","1,188125"
1604934000,"1,18624","1,18708","1,18141","1,18281","1,1735857","1,188131","1,1873675"
1604937600,"1,18281","1,18283","1,17953","1,18096","1,17360515","1,1877855","1,1865925"
1604941200,"1,18096","1,18232","1,18075","1,18187","1,1736321","1,1875135","1,18590375"
1604944800,"1,18187","1,18216","1,18032","1,18162","1,17366595","1,1871575","1,18510625"
1604948400,"1,18162","1,18325","1,18151","1,18322","1,173713","1,186856","1,1844275"
1604952000,"1,18322","1,18365","1,18101","1,18119","1,17375075","1,186485","1,18340125"
1604955600,"1,18119","1,18208","1,18103","1,18126","1,1737937","1,1861075","1,18239625"
1604959200,"1,18126","1,18211","1,18086","1,18173","1,1738352","1,1857415","1,1818325"
1604962800,"1,18173","1,18277","1,18137","1,18241","1,17388085","1,1854045","1,1817825"
1604966400,"1,18241","1,18262","1,18072","1,18145","1,17391275","1,1850425","1,18184375"
1604970000,"1,18145","1,18281","1,18138","1,18242","1,1739493","1,18476","1,1819125"
1604973600,"1,18242","1,18385","1,18237","1,1826","1,173987","1,184427","1,182035"
1604977200,"1,1826","1,18317","1,18231","1,18308","1,174027","1,1841375","1,1820175"
1604980800,"1,18308","1,18375","1,18303","1,18353","1,17407125","1,183956","1,18231"
1604984400,"1,18353","1,18374","1,1825","1,18335","1,1741149","1,1837545","1,18257125"
1604988000,"1,18335","1,18347","1,18198","1,18297","1,17415715","1,183503","1,18272625"
1604991600,"1,18297","1,18359","1,18142","1,18168","1,1741913","1,1831545","1,182635"
1604995200,"1,18168","1,18433","1,18164","1,18347","1,1742345","1,182858","1,1828875"
1604998800,"1,18347","1,18405","1,18002","1,18065","1,174262","1,1824255","1,18266625"
1605002400,"1,18065","1,18099","1,17798","1,17803","1,1742737","1,182015","1,182095"
1605006000,"1,17803","1,18079","1,17797","1,18011","1,1743004","1,18188","1,18172375"
1605009600,"1,18011","1,18198","1,17955","1,18097","1,1743291","1,1818805","1,18140375"
1605013200,"1,18097","1,18148","1,17931","1,18103","1,1743579","1,1818385","1,18111375"
1605016800,"1,18103","1,18273","1,1801","1,18136","1,1743873","1,1818255","1,1809125"
1605020400,"1,18136","1,18344","1,18073","1,18207","1,17442025","1,181768","1,18096125"
1605024000,"1,18207","1,18234","1,18028","1,18099","1,1744571","1,181758","1,18065125"
1605027600,"1,18099","1,18224","1,18082","1,18198","1,1745024","1,181794","1,1808175"
1605031200,"1,18198","1,18239","1,18154","1,18209","1,17455","1,181812","1,181325"
1605034800,"1,18209","1,1826","1,1813","1,18139","1,1745983","1,181761","1,181485"
1605038400,"1,18139","1,18156","1,18032","1,18086","1,1746506","1,1817315","1,18147125"
1605042000,"1,18086","1,18188","1,18044","1,1813","1,17470505","1,1816755","1,181505"
1605045600,"1,1813","1,18216","1,18065","1,1818","1,17476785","1,1816355","1,18156"
1605049200,"1,1818","1,18205","1,18168","1,18183","1,1748351","1,181573","1,18153"
1605052800,"1,18183","1,18262","1,1817","1,18179","1,17491545","1,181486","1,18163"
1605056400,"1,18179","1,18284","1,18172","1,18271","1,1749987","1,181454","1,18172125"
1605060000,"1,18271","1,18285","1,18215","1,1825","1,17508225","1,1814305","1,1817725"
1605063600,"1,1825","1,18327","1,1824","1,1827","1,17516055","1,1814815","1,18193625"
1605067200,"1,1827","1,18289","1,18228","1,18229","1,1752349","1,1814225","1,182115"
1605070800,"1,18229","1,18262","1,18212","1,18248","1,17531085","1,181514","1,1822625"
1605074400,"1,18248","1,18268","1,18167","1,18242","1,1753859","1,1817335","1,18234"
1605078000,"1,18242","1,18282","1,1807","1,18082","1,1754552","1,181769","1,18221375"
1605081600,"1,18082","1,18101","1,1784","1,17891","1,1755106","1,181666","1,18185375"
1605085200,"1,17891","1,18001","1,17797","1,1793","1,1755699","1,1815795","1,1814275"
1605088800,"1,1793","1,17972","1,1775","1,17851","1,1756203","1,181437","1,18092875"
1605092400,"1,17851","1,17921","1,17623","1,17685","1,1756616","1,181176","1,1801975"
1605096000,"1,17685","1,17728","1,17537","1,17724","1,1757025","1,1809885","1,17956625"
1605099600,"1,17724","1,17743","1,17539","1,17586","1,17574095","1,1806825","1,17873875"
1605103200,"1,17586","1,17638","1,17457","1,17523","1,1757767","1,1803395","1,17784"
1605106800,"1,17523","1,17594","1,17454","1,17578","1,17581645","1,180059","1,17721"
1605110400,"1,17578","1,17679","1,17561","1,1766","1,17586115","1,179846","1,17692125"
1605114000,"1,1766","1,17743","1,17627","1,1773","1,17591335","1,179646","1,17667125"
1605117600,"1,1773","1,1778","1,17709","1,17727","1,17596305","1,1794195","1,17651625"
1605121200,"1,17727","1,17753","1,17692","1,17738","1,1760135","1,179197","1,1765825"
1605124800,"1,17738","1,17813","1,17701","1,17806","1,1760676","1,1790105","1,176685"
1605128400,"1,17806","1,17825","1,17767","1,17771","1,17610645","1,1787605","1,17691625"
1605132000,"1,17771","1,17797","1,1772","1,17759","1,17615095","1,178515","1,17721125"
1605135600,"1,17759","1,17799","1,17751","1,17792","1,1762016","1,178276","1,17747875"
1605139200,"1,17792","1,17817","1,17732","1,17794","1,17626795","1,1780585","1,17764625"
1605142800,"1,17794","1,17883","1,1776","1,17822","1,1763336","1,1778455","1,17776125"
1605146400,"1,17822","1,17833","1,17777","1,17806","1,176401","1,1776275","1,17786"
1605150000,"1,17806","1,17814","1,17723","1,17734","1,17646565","1,1774535","1,177855"
1605153600,"1,17734","1,17763","1,17693","1,17701","1,1765276","1,1773585","1,17772375"
1605157200,"1,17701","1,17742","1,17678","1,17737","1,17659195","1,177262","1,17768125"
1605160800,"1,17737","1,17744","1,17586","1,17653","1,1766527","1,177163","1,17754875"
1605164400,"1,17653","1,17753","1,17628","1,177","1,17671685","1,1771705","1,17743375"
1605168000,"1,177","1,17925","1,17699","1,17891","1,17679055","1,177254","1,177555"
1605171600,"1,17891","1,18123","1,17838","1,18093","1,1768743","1,1775075","1,17789375"
1605175200,"1,18093","1,18203","1,18087","1,18103","1,1769574","1,1777975","1,178265"
1605178800,"1,18103","1,18232","1,18081","1,18103","1,17704225","1,17806","1,17872625"
1605182400,"1,18103","1,1813","1,17916","1,17983","1,1771259","1,1782215","1,17907875"
1605186000,"1,17983","1,18126","1,17899","1,18094","1,17721195","1,1784035","1,179525"
1605189600,"1,18094","1,18135","1,17872","1,17966","1,17728865","1,178523","1,17991625"
1605193200,"1,17966","1,18159","1,17925","1,18105","1,17737885","1,1787065","1,1804225"
1605196800,"1,18105","1,18176","1,18093","1,18142","1,17746935","1,1788745","1,18073625"
1605200400,"1,18142","1,1815","1,17986","1,18","1,17754925","1,178989","1,18062"
1605204000,"1,18","1,18105","1,17961","1,18103","1,17763045","1,179161","1,18062"
1605207600,"1,18103","1,18115","1,18012","1,1806","1,1777078","1,179295","1,18056625"
1605211200,"1,1806","1,18074","1,1799","1,1807","1,17778835","1,179433","1,180675"
1605214800,"1,1807","1,18092","1,18026","1,18029","1,1778712","1,1795365","1,18059375"
1605218400,"1,18029","1,18074","1,17997","1,1806","1,17795805","1,1796635","1,18071125"
1605222000,"1,1806","1,18079","1,18028","1,1804","1,1780422","1,1798165","1,18063"
1605225600,"1,1804","1,18137","1,18038","1,18072","1,17812915","1,180002","1,1805425"
1605229200,"1,18072","1,18134","1,18067","1,18088","1,17821975","1,1801775","1,1806525"
1605232800,"1,18088","1,18088","1,18009","1,18046","1,1783098","1,180374","1,18058125"
1605236400,"1,18046","1,18067","1,18007","1,18021","1,1783954","1,1805345","1,1805325"
1605240000,"1,18021","1,18055","1,17995","1,18039","1,17847845","1,1806085","1,18049375"
1605243600,"1,18039","1,18099","1,18032","1,18064","1,17856115","1,180594","1,1805375"
1605247200,"1,18064","1,18092","1,18033","1,18072","1,1786451","1,1805785","1,1805525"
1605250800,"1,18072","1,1818","1,18008","1,18155","1,17873255","1,1806045","1,18069625"
1605254400,"1,18155","1,18228","1,18088","1,1814","1,17881835","1,180683","1,18078125"
1605258000,"1,1814","1,18274","1,18069","1,18271","1,17890695","1,1807715","1,18101"
1605261600,"1,18271","1,18345","1,18208","1,18262","1,1789945","1,1809195","1,18128"
1605265200,"1,18262","1,18305","1,1815","1,18178","1,1790776","1,180956","1,18147625"
1605268800,"1,18178","1,18194","1,18117","1,18164","1,179161","1,180967","1,1816325"
1605272400,"1,18164","1,18264","1,18084","1,18207","1,17924385","1,1810705","1,18181125"
1605276000,"1,18207","1,18258","1,18133","1,18168","1,17932195","1,181103","1,18193125"
1605279600,"1,18168","1,18317","1,18146","1,18201","1,1793963","1,1811735","1,18198875"
1605283200,"1,18201","1,18293","1,18178","1,18238","1,17946635","1,1812575","1,18211125"
1605286800,"1,18238","1,18315","1,18228","1,18264","1,1795312","1,181375","1,1821025"
1605290400,"1,18264","1,18332","1,18243","1,18251","1,17959505","1,1814705","1,18208875"
1605294000,"1,18251","1,1835","1,18242","1,18327","1,17965795","1,181614","1,182275"
1605297600,"1,18327","1,18355","1,18306","1,18329","1,1797247","1,1817425","1,18248125"
1605301200,"1,18329","1,18375","1,18319","1,18347","1,1797898","1,181872","1,18265625"
1605477600,"1,18407","1,18407","1,18291","1,18368","1,17985245","1,182033","1,18290625"
1605481200,"1,18368","1,18489","1,18367","1,18447","1,17991005","1,182246","1,18321375"
1605484800,"1,18447","1,18454","1,18373","1,18397","1,1799681","1,182425","1,1834125"
1605488400,"1,18397","1,18489","1,18382","1,18481","1,18003735","1,1826335","1,18368375"
1605492000,"1,18481","1,18502","1,18452","1,18499","1,1801124","1,182847","1,18399375"
1605495600,"1,18499","1,18543","1,18494","1,18523","1,18018605","1,183031","1,18423875"
1605499200,"1,18523","1,18548","1,18509","1,18517","1,1802607","1,1832195","1,18447375"
1605502800,"1,18517","1,18529","1,1847","1,18471","1,18032865","1,1833195","1,18462875"
1605506400,"1,18471","1,18515","1,18464","1,18515","1,18039085","1,183446","1,1848125"
1605510000,"1,18515","1,18569","1,18443","1,1856","1,1804379","1,183637","1,18495375"
1605513600,"1,1856","1,18691","1,18537","1,18592","1,18052275","1,183851","1,1851975"
1605517200,"1,18592","1,18606","1,18403","1,18451","1,18060345","1,183973","1,18516"
1605520800,"1,18451","1,18477","1,1835","1,1844","1,18071585","1,184109","1,18508625"
1605524400,"1,1844","1,18491","1,18257","1,18294","1,18080825","1,1841555","1,1848"
1605528000,"1,18294","1,18494","1,18254","1,18334","1,1808979","1,1842035","1,18457125"
1605531600,"1,18334","1,18349","1,18141","1,18211","1,18097905","1,184177","1,18424625"
1605535200,"1,18211","1,1835","1,18187","1,18268","1,18107025","1,1841855","1,1839375"
1605538800,"1,18268","1,1842","1,18208","1,18351","1,1811573","1,1841975","1,18367625"
1605542400,"1,18351","1,18455","1,18346","1,18437","1,18124515","1,1842515","1,1834825"
1605546000,"1,18437","1,18443","1,18385","1,18419","1,1813283","1,1842875","1,1834425"
1605549600,"1,18419","1,18466","1,18367","1,18398","1,18140165","1,1843025","1,18339"
1605553200,"1,18398","1,18464","1,1838","1,18426","1,1814693","1,184292","1,183555"
1605556800,"1,18426","1,18525","1,18424","1,18523","1,18153595","1,184355","1,18379125"
1605560400,"1,18523","1,18568","1,1849","1,18498","1,1816055","1,1843635","1,18415"
1605564000,"1,18498","1,18565","1,18496","1,18558","1,1816792","1,184393","1,1845125"
1605567600,"1,18558","1,18608","1,18546","1,18593","1,1817548","1,184428","1,184815"
1605571200,"1,18593","1,18646","1,18586","1,18643","1,18182225","1,184491","1,1850725"
1605574800,"1,18643","1,18668","1,18598","1,18599","1,1818947","1,184555","1,1852975"
1605578400,"1,18599","1,1867","1,18591","1,18625","1,1819665","1,18461","1,18558125"
